Timestamp,estimated-transaction-volume-usd
2020-10-25 00:00:00,770092624.095325
2020-10-26 00:00:00,2143577766.8448274
2020-10-27 00:00:00,1916977068.721834
2020-10-28 00:00:00,2517314639.707993
2020-10-29 00:00:00,2135566368.3007386
2020-10-30 00:00:00,1893674939.1413562
2020-10-31 00:00:00,1316281834.8887045
2020-11-01 00:00:00,1188080329.7413285
2020-11-01 23:00:00,1715336327.8298092
2020-11-02 23:00:00,3811487630.8471503
2020-11-03 23:00:00,1988917620.2442853
2020-11-04 23:00:00,5149644713.046795
2020-11-05 23:00:00,3527917034.289506
2020-11-06 23:00:00,1502513708.7042077
2020-11-07 23:00:00,1123463511.0622897
2020-11-08 23:00:00,2728063355.8702464
2020-11-09 23:00:00,2632911827.6774883
2020-11-10 23:00:00,2715135370.028515
2020-11-11 23:00:00,3262813497.119191
2020-11-12 23:00:00,2656697442.1882963
2020-11-13 23:00:00,1356685552.9036057
2020-11-14 23:00:00,795037576.249102
2020-11-15 23:00:00,2343880257.789508
2020-11-16 23:00:00,3117390382.4550147
2020-11-17 23:00:00,4148880836.428013
2020-11-18 23:00:00,2649430667.646257
2020-11-19 23:00:00,4202034216.731514
2020-11-20 23:00:00,2261632554.633789
2020-11-21 23:00:00,1454587916.630766
2020-11-22 23:00:00,2703213540.7977214
2020-11-23 23:00:00,4162955937.5419774
2020-11-24 23:00:00,3581534995.903928
2020-11-25 23:00:00,3560329146.149023
2020-11-26 23:00:00,3539855459.5656195
2020-11-27 23:00:00,1310741286.2452636
2020-11-28 23:00:00,1353406964.7056353
2020-11-29 23:00:00,3302208582.0160117
2020-11-30 23:00:00,4627255393.593444
2020-12-01 23:00:00,2983704874.188316
2020-12-02 23:00:00,2744199631.0179462
2020-12-03 23:00:00,3109317273.318671
2020-12-04 23:00:00,1245963842.4548998
2020-12-05 23:00:00,1002450424.9438207
2020-12-06 23:00:00,2103990331.796725
2020-12-07 23:00:00,3771844232.261542
2020-12-08 23:00:00,2599989621.4131374
2020-12-09 23:00:00,3877167091.86871
2020-12-10 23:00:00,2913875514.564554
2020-12-11 23:00:00,1929697457.1383855
2020-12-12 23:00:00,3450322095.0157766
2020-12-13 23:00:00,2685900125.77615
2020-12-14 23:00:00,3108771396.732216
2020-12-15 23:00:00,4228699631.5529056
2020-12-16 23:00:00,5540206537.115145
2020-12-17 23:00:00,6176614857.997192
2020-12-18 23:00:00,2768897617.388285
2020-12-19 23:00:00,2436345570.703207
2020-12-20 23:00:00,3918912338.912008
2020-12-21 23:00:00,6418279942.846496
2020-12-22 23:00:00,6427851084.363599
2020-12-23 23:00:00,4019021845.006808
2020-12-24 23:00:00,2352003684.944295
2020-12-25 23:00:00,2615234142.573132
2020-12-26 23:00:00,4714768342.628513
2020-12-27 23:00:00,8026930076.872239
2020-12-28 23:00:00,5504342175.362542
2020-12-29 23:00:00,5840540994.996466
2020-12-30 23:00:00,5636631338.131147
2020-12-31 23:00:00,4343208402.410698
2021-01-01 23:00:00,6152237015.4746895
2021-01-02 23:00:00,5847742860.444979
2021-01-03 23:00:00,7503147813.225784
2021-01-04 23:00:00,6775407806.433055
2021-01-05 23:00:00,7549976673.166344
2021-01-06 23:00:00,9896769612.735806
2021-01-07 23:00:00,8838843563.36015
2021-01-08 23:00:00,5814286455.439408
2021-01-09 23:00:00,4278195465.100052
2021-01-10 23:00:00,6926936905.870075
2021-01-11 23:00:00,7357383072.698131
2021-01-12 23:00:00,5277220346.7589445
2021-01-13 23:00:00,8352711917.09365
2021-01-14 23:00:00,6530346131.6429825
2021-01-15 23:00:00,2570302174.9651437
2021-01-16 23:00:00,2561329124.5043206
2021-01-17 23:00:00,3849376580.2371182
2021-01-18 23:00:00,7509307340.108117
2021-01-19 23:00:00,5094690667.83868
2021-01-20 23:00:00,4661464273.179369
2021-01-21 23:00:00,5354605407.599176
2021-01-22 23:00:00,2103201286.0037167
2021-01-23 23:00:00,1966307038.6473134
2021-01-24 23:00:00,3905630182.601754
2021-01-25 23:00:00,4228927064.0523696
2021-01-26 23:00:00,5425004803.729349
2021-01-27 23:00:00,4988231552.939995
2021-01-28 23:00:00,8288844085.460961
2021-01-29 23:00:00,3416568799.038823
2021-01-30 23:00:00,3119627987.413366
2021-01-31 23:00:00,4586348228.014149
2021-02-01 23:00:00,4346023783.550835
2021-02-02 23:00:00,4985868433.536457
2021-02-03 23:00:00,6269136960.242842
2021-02-04 23:00:00,6157892770.648826
2021-02-05 23:00:00,4577756277.630126
2021-02-06 23:00:00,3515624989.356609
2021-02-07 23:00:00,8364117755.063739
2021-02-08 23:00:00,10834628125.018213
2021-02-09 23:00:00,7305646115.878271
2021-02-10 23:00:00,6333458804.686527
2021-02-11 23:00:00,7811431839.715774
2021-02-12 23:00:00,3676762390.3643637
2021-02-13 23:00:00,3102283702.90204
2021-02-14 23:00:00,5028594620.989651
2021-02-15 23:00:00,6187880486.479969
2021-02-16 23:00:00,7740989999.164483
2021-02-17 23:00:00,8027247241.935083
2021-02-18 23:00:00,8975014334.61605
2021-02-19 23:00:00,6995147926.057189
2021-02-20 23:00:00,7839947832.124444
2021-02-21 23:00:00,8515953765.557784
2021-02-22 23:00:00,12102608267.13961
2021-02-23 23:00:00,9123958043.345936
2021-02-24 23:00:00,8084434721.151986
2021-02-25 23:00:00,7202864759.149535
2021-02-26 23:00:00,3416482976.250144
2021-02-27 23:00:00,3227571917.3888235
2021-02-28 23:00:00,5867267655.439818
2021-03-01 23:00:00,6707252970.14486
2021-03-02 23:00:00,6540727319.73289
2021-03-03 23:00:00,5254550974.76691
2021-03-04 23:00:00,8571816585.961295
2021-03-05 23:00:00,2814010102.6878242
2021-03-06 23:00:00,3256898858.6546917
2021-03-07 23:00:00,6455368739.454128
2021-03-08 23:00:00,7267886049.152834
2021-03-09 23:00:00,7607218390.253023
2021-03-10 23:00:00,7815260934.970914
2021-03-11 23:00:00,8389445169.75331
2021-03-12 23:00:00,6252538514.7425
2021-03-13 23:00:00,5914693356.069364
2021-03-15 00:00:00,7391203818.270152
2021-03-16 00:00:00,8414319042.315213
2021-03-17 00:00:00,6410069887.531584
2021-03-18 00:00:00,5684429157.027738
2021-03-19 00:00:00,5953986740.001387
2021-03-20 00:00:00,3378908922.8126254
2021-03-21 00:00:00,3654267039.161541
2021-03-22 00:00:00,5299609269.970794
2021-03-23 00:00:00,7567504956.543793
2021-03-24 00:00:00,6956174962.680886
2021-03-25 00:00:00,7475059268.080135
2021-03-26 00:00:00,7494637392.191981
2021-03-27 00:00:00,3738511752.0196714
2021-03-28 00:00:00,2746380160.0662503
2021-03-29 00:00:00,6604751298.088798
2021-03-30 00:00:00,6286007313.120905
2021-03-31 00:00:00,6798433825.419553
2021-04-01 00:00:00,6961929171.789202
2021-04-02 00:00:00,6501984723.386886
2021-04-03 00:00:00,3823846850.7601023
2021-04-04 00:00:00,3007013909.974989
2021-04-05 00:00:00,5636763512.818328
2021-04-06 00:00:00,11383898953.539917
2021-04-07 00:00:00,6422300909.583367
2021-04-08 00:00:00,6112050100.201059
2021-04-09 00:00:00,6330239986.766539
2021-04-10 00:00:00,6092856977.739401
2021-04-11 00:00:00,4013468488.9395313
2021-04-12 00:00:00,7343373828.67675
2021-04-13 00:00:00,9364020483.020603
2021-04-14 00:00:00,9467805074.32664
2021-04-15 00:00:00,7491319879.713019
2021-04-16 00:00:00,7918735254.1182995
2021-04-17 00:00:00,3345356860.835313
2021-04-18 00:00:00,11856647360.954725
2021-04-19 00:00:00,7003954975.952247
2021-04-20 00:00:00,8311557599.486943
2021-04-21 00:00:00,7009968211.3791
2021-04-22 00:00:00,8500130355.892971
2021-04-23 00:00:00,11486117186.513248
2021-04-24 00:00:00,3907764473.017146
2021-04-25 00:00:00,5690337431.31398
2021-04-26 00:00:00,6987267570.035969
2021-04-27 00:00:00,6828181874.191442
2021-04-28 00:00:00,5400170407.9552355
2021-04-29 00:00:00,7198764177.987766
2021-04-30 00:00:00,8038587266.254536
2021-05-01 00:00:00,3347043374.8694096
2021-05-02 00:00:00,2991270138.389222
2021-05-03 00:00:00,5954769584.492453
2021-05-04 00:00:00,7698193443.310121
2021-05-05 00:00:00,6381517581.403065
2021-05-06 00:00:00,7566141015.089905
2021-05-07 00:00:00,9703541846.825617
2021-05-08 00:00:00,4620961715.6818495
2021-05-09 00:00:00,5388114089.551383
2021-05-10 00:00:00,8099530690.219605
2021-05-11 00:00:00,6620873679.221073
2021-05-12 00:00:00,12953414263.347263
2021-05-13 00:00:00,11355681895.517153
2021-05-14 00:00:00,7906534590.266755
2021-05-15 00:00:00,4191692549.2390285
2021-05-16 00:00:00,5725518842.773768
2021-05-17 00:00:00,10100167444.649612
2021-05-18 00:00:00,6401432361.182449
2021-05-19 00:00:00,14642615897.19912
2021-05-20 00:00:00,12059107969.11172
2021-05-21 00:00:00,7317126300.495066
2021-05-22 00:00:00,5042562364.379068
2021-05-23 00:00:00,4450529580.047133
2021-05-24 00:00:00,7207897767.577337
2021-05-25 00:00:00,6201345379.021109
2021-05-26 00:00:00,5744713581.126872
2021-05-27 00:00:00,4886792807.599231
2021-05-28 00:00:00,5453824455.071646
2021-05-29 00:00:00,3534235035.747762
2021-05-30 00:00:00,2229477248.099227
2021-05-31 00:00:00,3294970505.355651
2021-06-01 00:00:00,5421714885.342989
2021-06-02 00:00:00,3845016656.313909
2021-06-03 00:00:00,4080204482.2136693
2021-06-04 00:00:00,3411600139.2564692
2021-06-05 00:00:00,2192085664.632768
2021-06-06 00:00:00,1550993266.2225916
2021-06-07 00:00:00,3987593296.6689854
2021-06-08 00:00:00,4855389937.573238
2021-06-09 00:00:00,4061991299.6894774
2021-06-10 00:00:00,4643427946.043253
2021-06-11 00:00:00,3501716416.1339355
2021-06-12 00:00:00,2153678028.595535
2021-06-13 00:00:00,1539743948.2780533
2021-06-14 00:00:00,4973233612.976941
2021-06-15 00:00:00,4080041045.1731434
2021-06-16 00:00:00,3918231599.126314
2021-06-17 00:00:00,3458321392.277408
2021-06-18 00:00:00,5151710129.431004
2021-06-19 00:00:00,2186838846.1350193
2021-06-20 00:00:00,2162759239.6124706
2021-06-21 00:00:00,4751842584.489068
2021-06-22 00:00:00,4882368443.934831
2021-06-23 00:00:00,4386486291.106102
2021-06-24 00:00:00,3876348202.4309297
2021-06-25 00:00:00,4356792800.442628
2021-06-26 00:00:00,2331345211.2810645
2021-06-27 00:00:00,2112213965.6302857
2021-06-28 00:00:00,3708117939.5760326
2021-06-29 00:00:00,3300219147.3776546
2021-06-30 00:00:00,3725912659.9057236
2021-07-01 00:00:00,3625272212.8194623
2021-07-02 00:00:00,4454956968.426739
2021-07-03 00:00:00,1526282960.7179453
2021-07-04 00:00:00,1515363756.6394658
2021-07-05 00:00:00,2169927055.3384056
2021-07-06 00:00:00,2346543660.266684
2021-07-07 00:00:00,2415077701.787478
2021-07-08 00:00:00,3349209076.6624417
2021-07-09 00:00:00,2552942232.963585
2021-07-10 00:00:00,1104335807.3131185
2021-07-11 00:00:00,1361224001.4296572
2021-07-12 00:00:00,3530030646.398229
2021-07-13 00:00:00,2583990657.5143604
2021-07-14 00:00:00,2847291324.211062
2021-07-15 00:00:00,3546057522.319202
2021-07-16 00:00:00,2855123418.4177036
2021-07-17 00:00:00,4054713463.0521975
2021-07-18 00:00:00,1052594971.1817188
2021-07-19 00:00:00,2991573664.253314
2021-07-20 00:00:00,2934190502.6489563
2021-07-21 00:00:00,3408086708.7529273
2021-07-22 00:00:00,2584131350.756411
2021-07-23 00:00:00,2519917919.132724
2021-07-24 00:00:00,1689884089.6329966
2021-07-25 00:00:00,1824435371.4748766
2021-07-26 00:00:00,8661331075.286484
2021-07-27 00:00:00,7345558779.508659
2021-07-28 00:00:00,6002881501.151431
2021-07-29 00:00:00,8710173273.907516
2021-07-30 00:00:00,3645326210.342276
2021-07-31 00:00:00,1924780316.6358085
2021-08-01 00:00:00,1721720041.225241
2021-08-02 00:00:00,3383600749.1596594
2021-08-03 00:00:00,3774291695.6785836
2021-08-04 00:00:00,4094514095.0958066
2021-08-05 00:00:00,3189301462.820454
2021-08-06 00:00:00,4463338799.731509
2021-08-07 00:00:00,2198372699.5776916
2021-08-08 00:00:00,2863365745.2230344
2021-08-09 00:00:00,6121383053.705138
2021-08-10 00:00:00,4488621499.916477
2021-08-11 00:00:00,5806136771.043135
2021-08-12 00:00:00,3433253898.4565864
2021-08-13 00:00:00,3855116852.5439167
2021-08-14 00:00:00,3157295026.044922
2021-08-15 00:00:00,2430142554.508242
2021-08-16 00:00:00,4336625433.375353
2021-08-17 00:00:00,2915373923.378095
2021-08-18 00:00:00,4267113160.596617
2021-08-19 00:00:00,3132624120.660245
2021-08-20 00:00:00,5683508929.504638
2021-08-21 00:00:00,4007697514.479291
2021-08-22 00:00:00,1549564156.3142304
2021-08-23 00:00:00,5800342005.268154
2021-08-24 00:00:00,4160097929.5734167
2021-08-25 00:00:00,6052791787.804584
2021-08-26 00:00:00,5354725344.593736
2021-08-27 00:00:00,2921974573.376054
2021-08-28 00:00:00,1828986483.5579357
2021-08-29 00:00:00,1649218799.6469216
2021-08-30 00:00:00,3839205627.542602
2021-08-31 00:00:00,4079243403.9111404
2021-09-01 00:00:00,5449363613.813484
2021-09-02 00:00:00,6517047229.253141
2021-09-03 00:00:00,4887254784.221797
2021-09-04 00:00:00,2397543151.0204377
2021-09-05 00:00:00,1996712056.7162685
2021-09-06 00:00:00,4374020789.212579
2021-09-07 00:00:00,7058595281.0081625
2021-09-08 00:00:00,4580072991.3477335
2021-09-09 00:00:00,5369011441.333743
2021-09-10 00:00:00,6739492372.85368
2021-09-11 00:00:00,1962148896.9097497
2021-09-12 00:00:00,1526288179.0431836
2021-09-13 00:00:00,4380249885.695589
2021-09-14 00:00:00,4477699681.242835
2021-09-15 00:00:00,3796133575.7956142
2021-09-16 00:00:00,4153268623.6051164
2021-09-17 00:00:00,3314093143.0119085
2021-09-18 00:00:00,1874207408.5200129
2021-09-19 00:00:00,1797162881.967694
2021-09-20 00:00:00,5693199638.620351
2021-09-21 00:00:00,3816937965.8233886
2021-09-22 00:00:00,3589501923.128757
2021-09-23 00:00:00,3583461959.843438
2021-09-24 00:00:00,4656807424.158868
2021-09-25 00:00:00,1498517647.7164574
2021-09-26 00:00:00,2604107988.964765
2021-09-27 00:00:00,3527097521.66913
2021-09-28 00:00:00,3691508332.4979734
2021-09-29 00:00:00,3012885641.9155345
2021-09-30 00:00:00,4504376486.984763
2021-10-01 00:00:00,4232654754.3083906
2021-10-02 00:00:00,3853142042.5200534
2021-10-03 00:00:00,1994398643.2795122
2021-10-04 00:00:00,4985789606.153524
2021-10-05 00:00:00,5416025038.27413
2021-10-06 00:00:00,6336189181.684711
2021-10-07 00:00:00,7063813953.370817
2021-10-08 00:00:00,6223589466.505166
2021-10-09 00:00:00,2464860372.5671453
2021-10-10 00:00:00,2347027649.361444
2021-10-11 00:00:00,5135609835.395792
2021-10-12 00:00:00,6366837726.366944
2021-10-13 00:00:00,4979962944.730588
2021-10-14 00:00:00,5891473872.459068
2021-10-15 00:00:00,8109890836.895517
2021-10-16 00:00:00,4071153200.68119
2021-10-17 00:00:00,2583118319.7704897
2021-10-18 00:00:00,6507541620.990585
2021-10-19 00:00:00,7660166168.948563
2021-10-20 00:00:00,8272914781.251759
2021-10-21 00:00:00,10401915938.665773
2021-10-22 00:00:00,6910857031.200808
2021-10-23 00:00:00,2756385871.7599506
2021-10-24 00:00:00,3236266687.87158
2021-10-25 00:00:00,5639331920.894306
2021-10-26 00:00:00,4843465176.665527
2021-10-27 00:00:00,6142467781.29035
2021-10-28 00:00:00,6817487230.179183
2021-10-29 00:00:00,9086217833.395288
2021-10-30 00:00:00,3024703684.481092
2021-10-31 00:00:00,3075083985.1806726
2021-11-01 00:00:00,7239359626.762486
2021-11-02 00:00:00,8525610065.692273
2021-11-03 00:00:00,7935879531.750709
2021-11-04 00:00:00,4812348605.691654
2021-11-05 00:00:00,6435250914.315516
2021-11-06 00:00:00,2757510648.1908
2021-11-07 00:00:00,2452500859.5113378
2021-11-07 23:00:00,7868335326.849565
2021-11-08 23:00:00,8511741829.845534
2021-11-09 23:00:00,6732821875.94763
2021-11-10 23:00:00,5229229610.491692
2021-11-11 23:00:00,6291969519.770697
2021-11-12 23:00:00,2739693247.9953685
2021-11-13 23:00:00,2187474680.9118695
2021-11-14 23:00:00,5704920149.179018
2021-11-15 23:00:00,10498129183.520773
2021-11-16 23:00:00,7480898358.629728
2021-11-17 23:00:00,10213009488.771072
2021-11-18 23:00:00,6049553192.98817
2021-11-19 23:00:00,2884513913.260687
2021-11-20 23:00:00,2590670066.7854753
2021-11-21 23:00:00,7023168183.001444
2021-11-22 23:00:00,6167254618.969019
2021-11-23 23:00:00,5700109165.167301
2021-11-24 23:00:00,8960165966.469158
2021-11-25 23:00:00,11684205362.319239
2021-11-26 23:00:00,2469579561.408766
2021-11-27 23:00:00,1876057612.1335888
2021-11-28 23:00:00,7530278019.9418335
2021-11-29 23:00:00,6028906432.161463
2021-11-30 23:00:00,8653248451.14843
2021-12-01 23:00:00,7681001473.682921
2021-12-02 23:00:00,5995006290.502215
2021-12-03 23:00:00,7581447200.454808
2021-12-04 23:00:00,3421960961.3978696
2021-12-05 23:00:00,7568392055.448132
2021-12-06 23:00:00,6656838608.239965
2021-12-07 23:00:00,6017762761.471306
2021-12-08 23:00:00,7507375135.427462
2021-12-09 23:00:00,4646748174.122106
2021-12-11 23:00:00,1275484167.4894624
2021-12-12 23:00:00,4853087723.234491
2021-12-13 23:00:00,4698418162.43944
2021-12-14 23:00:00,3686557930.097905
2021-12-15 23:00:00,4310775515.150582
2021-12-16 23:00:00,4982379395.599065
2021-12-17 23:00:00,2953090166.838448
2021-12-18 23:00:00,1192663841.0107796
2021-12-19 23:00:00,5179702380.911862
2021-12-21 23:00:00,4726284070.96699
2021-12-22 23:00:00,6161478519.5308075
2021-12-24 23:00:00,5400013382.068076
2021-12-25 23:00:00,1467023519.278454
2021-12-26 23:00:00,4021079891.0736294
2021-12-27 23:00:00,4649088409.620785
2021-12-28 23:00:00,6252375351.267551
2021-12-29 23:00:00,4495058364.967323
2021-12-30 23:00:00,8132766321.979922
2021-12-31 23:00:00,2251115696.6149817
2022-01-01 23:00:00,1452133098.9064906
2022-01-02 23:00:00,2876707531.398016
2022-01-03 23:00:00,6318179076.736239
2022-01-04 23:00:00,4120168493.1743636
2022-01-05 23:00:00,6001701242.969663
2022-01-06 23:00:00,5738802120.501829
2022-01-07 23:00:00,1793479669.1852403
2022-01-08 23:00:00,1714179077.4363956
2022-01-09 23:00:00,4284557316.178955
2022-01-10 23:00:00,5047411626.824847
2022-01-11 23:00:00,4190460072.2756243
2022-01-12 23:00:00,4128979408.8463817
2022-01-13 23:00:00,4033611360.8800573
2022-01-14 23:00:00,1544258174.202277
2022-01-15 23:00:00,1212228816.9349117
2022-01-16 23:00:00,3617010045.4515376
2022-01-17 23:00:00,3467788987.631183
2022-01-18 23:00:00,6283645420.733321
2022-01-19 23:00:00,4889817377.076394
2022-01-20 23:00:00,9008771354.63786
2022-01-21 23:00:00,5255522709.505004
2022-01-22 23:00:00,2570198094.106021
2022-01-23 23:00:00,7041455187.922009
2022-01-24 23:00:00,4793129267.316919
2022-01-25 23:00:00,4724487375.564173
2022-01-26 23:00:00,5371981515.875196
2022-01-27 23:00:00,4157373396.2608657
2022-01-28 23:00:00,4795236874.619529
2022-01-29 23:00:00,6463007675.5186
2022-01-30 23:00:00,4888913631.257135
2022-01-31 23:00:00,8106321716.426824
2022-02-01 23:00:00,2772975354.8362947
2022-02-02 23:00:00,3817962311.6168633
2022-02-03 23:00:00,4038621760.862401
2022-02-04 23:00:00,3223821586.2602415
2022-02-05 23:00:00,1779702571.4899006
2022-02-06 23:00:00,5383799346.894287
2022-02-07 23:00:00,5859754859.502207
2022-02-08 23:00:00,3696031097.5932536
2022-02-09 23:00:00,5445221748.908677
2022-02-10 23:00:00,6311800630.988444
2022-02-11 23:00:00,2253577642.102851
2022-02-12 23:00:00,1353922240.451119
2022-02-13 23:00:00,3738130873.146192
2022-02-14 23:00:00,5996275894.199901
2022-02-15 23:00:00,3802128926.759299
2022-02-16 23:00:00,3727008285.934386
2022-02-17 23:00:00,4086558916.785429
2022-02-18 23:00:00,1623004423.9240785
2022-02-19 23:00:00,1468226673.0557508
2022-02-20 23:00:00,4035714191.610417
2022-02-21 23:00:00,3543912810.2535915
2022-02-22 23:00:00,3017861449.2149425
2022-02-23 23:00:00,6195394916.861324
2022-02-24 23:00:00,5331044431.493843
2022-02-25 23:00:00,2407133265.9638343
2022-02-26 23:00:00,1844114530.6029348
2022-02-27 23:00:00,6046602126.393123
2022-02-28 23:00:00,6893627293.511368
2022-03-01 23:00:00,5450897868.437432
2022-03-02 23:00:00,4573611315.379651
2022-03-03 23:00:00,5677847228.457849
2022-03-04 23:00:00,1614301923.4661283
2022-03-05 23:00:00,1221415770.8337603
2022-03-06 23:00:00,4567257671.422741
2022-03-07 23:00:00,3918673432.2063947
2022-03-08 23:00:00,6199177258.927656
2022-03-09 23:00:00,4863647840.941094
2022-03-10 23:00:00,5267029596.149032
2022-03-11 23:00:00,1419859005.3521538
2022-03-12 23:00:00,1439995804.8020916
2022-03-14 00:00:00,3127649162.2382407
2022-03-15 00:00:00,3536984794.9247446
2022-03-16 00:00:00,4560772406.06279
2022-03-17 00:00:00,6626010100.106291
2022-03-18 00:00:00,5901502528.208304
2022-03-19 00:00:00,2228834886.153519
2022-03-20 00:00:00,1286402952.1416473
2022-03-21 00:00:00,6292318394.145836
2022-03-22 00:00:00,4455877254.227707
2022-03-23 00:00:00,3963031462.550204
2022-03-24 00:00:00,4246198423.515624
2022-03-25 00:00:00,7477966817.127207
2022-03-26 00:00:00,1885491261.55507
2022-03-27 00:00:00,4081241680.3127346
2022-03-28 00:00:00,7054190211.628341
2022-03-29 00:00:00,7432137463.165101
2022-03-30 00:00:00,5223175410.299848
2022-03-31 00:00:00,7725089743.2688265
2022-04-01 00:00:00,6420672356.962391
2022-04-02 00:00:00,2491811084.6347647
2022-04-03 00:00:00,2061001713.0147858
2022-04-04 00:00:00,4927607024.269423
2022-04-05 00:00:00,4109973025.185322
2022-04-06 00:00:00,4973307102.4678755
2022-04-07 00:00:00,4397281337.2992325
2022-04-08 00:00:00,3214336086.8389087
2022-04-09 00:00:00,2025819116.5886803
2022-04-10 00:00:00,1859650890.1898177
2022-04-11 00:00:00,5145118168.094051
2022-04-12 00:00:00,3550344586.310289
2022-04-13 00:00:00,3702852305.151144
2022-04-14 00:00:00,6126220619.5982895
2022-04-15 00:00:00,2508777341.1963906
2022-04-16 00:00:00,1777062284.0750253
2022-04-17 00:00:00,1246709618.6163137
2022-04-18 00:00:00,3262749299.0192986
2022-04-19 00:00:00,3752455855.7969346