Timestamp,hash-rate
2020-10-22 00:00:00,137413336.25306398
2020-10-23 00:00:00,136175009.876996
2020-10-24 00:00:00,133536442.0360123
2020-10-25 00:00:00,133347787.62065104
2020-10-26 00:00:00,132921756.35029753
2020-10-27 00:00:00,130791599.99852991
2020-10-28 00:00:00,124401130.94322714
2020-10-29 00:00:00,120140818.23969196
2020-10-30 00:00:00,116022515.95960794
2020-10-31 00:00:00,113182307.4905845
2020-11-01 00:00:00,107643900.97598876
2020-11-01 23:00:00,108779984.36359814
2020-11-02 23:00:00,106649828.01183057
2020-11-03 23:00:00,110352547.38279942
2020-11-04 23:00:00,115107145.47938478
2020-11-05 23:00:00,117295045.81540206
2020-11-06 23:00:00,119772222.06754518
2020-11-07 23:00:00,121130852.42189337
2020-11-08 23:00:00,119831614.7795217
2020-11-09 23:00:00,128395929.46810675
2020-11-10 23:00:00,128159204.24421573
2020-11-11 23:00:00,126728589.87125704
2020-11-12 23:00:00,128278422.10862896
2020-11-13 23:00:00,126609372.0068438
2020-11-14 23:00:00,126132500.54919091
2020-11-15 23:00:00,127563114.92214958
2020-11-16 23:00:00,124869930.27180226
2020-11-17 23:00:00,126964111.47028197
2020-11-18 23:00:00,130557849.91211638
2020-11-19 23:00:00,128602936.8009664
2020-11-20 23:00:00,133025455.05449371
2020-11-21 23:00:00,137215282.81839424
2020-11-22 23:00:00,141076183.1850534
2020-11-23 23:00:00,140083639.15004906
2020-11-24 23:00:00,137459413.97417837
2020-11-25 23:00:00,135709930.52359793
2020-11-26 23:00:00,137334450.8705655
2020-11-27 23:00:00,135584967.41998506
2020-11-28 23:00:00,133710520.86579172
2020-11-29 23:00:00,131309769.58997218
2020-11-30 23:00:00,128313154.48992184
2020-12-01 23:00:00,131996845.77838084
2020-12-02 23:00:00,130449316.11808933
2020-12-03 23:00:00,133063743.47504064
2020-12-04 23:00:00,133409747.6679512
2020-12-05 23:00:00,133755751.86086176
2020-12-06 23:00:00,132914894.02681766
2020-12-07 23:00:00,137948518.4679561
2020-12-08 23:00:00,136860167.2374397
2020-12-09 23:00:00,137948518.4679561
2020-12-10 23:00:00,134275333.0649632
2020-12-11 23:00:00,133459069.64207588
2020-12-12 23:00:00,131826542.79630126
2020-12-13 23:00:00,134533587.60765907
2020-12-14 23:00:00,133351912.23475637
2020-12-15 23:00:00,132323572.34683476
2020-12-16 23:00:00,132373208.74072964
2020-12-17 23:00:00,131791042.04281808
2020-12-18 23:00:00,133832920.56666492
2020-12-19 23:00:00,136823648.1009803
2020-12-20 23:00:00,135635056.09561098
2020-12-21 23:00:00,134441785.80737978
2020-12-22 23:00:00,134839542.57012352
2020-12-23 23:00:00,136297984.03351718
2020-12-24 23:00:00,135900227.27077347
2020-12-25 23:00:00,134176614.63221732
2020-12-26 23:00:00,131392317.29301122
2020-12-27 23:00:00,130994560.53026749
2020-12-28 23:00:00,134096925.47590551
2020-12-29 23:00:00,135214014.93546125
2020-12-30 23:00:00,137514350.8900014
2020-12-31 23:00:00,142734576.9093029
2021-01-01 23:00:00,143322827.5875207
2021-01-02 23:00:00,145103346.17464498
2021-01-03 23:00:00,146350014.08380792
2021-01-04 23:00:00,148066610.06709132
2021-01-05 23:00:00,148727032.05668586
2021-01-06 23:00:00,149387454.04628038
2021-01-07 23:00:00,149651622.8421182
2021-01-08 23:00:00,149519538.4441993
2021-01-09 23:00:00,148690226.43303114
2021-01-10 23:00:00,151089413.12252623
2021-01-11 23:00:00,150775619.32875088
2021-01-12 23:00:00,151697118.48429376
2021-01-13 23:00:00,150562301.29304808
2021-01-14 23:00:00,149884529.16858566
2021-01-15 23:00:00,153019188.2256803
2021-01-16 23:00:00,155416162.87700734
2021-01-17 23:00:00,151611247.4016757
2021-01-18 23:00:00,150294161.2755994
2021-01-19 23:00:00,150440504.17849675
2021-01-20 23:00:00,148830732.24662563
2021-01-21 23:00:00,146196559.99447298
2021-01-22 23:00:00,144294102.25680715
2021-01-23 23:00:00,145607574.27831846
2021-01-24 23:00:00,146698957.53407037
2021-01-25 23:00:00,146182103.57621282
2021-01-26 23:00:00,148185308.051105
2021-01-27 23:00:00,148549580.94715497
2021-01-28 23:00:00,151113601.5414504
2021-01-29 23:00:00,152810307.7461931
2021-01-30 23:00:00,150095785.4763935
2021-01-31 23:00:00,150835173.58218855
2021-02-01 23:00:00,147877621.15900835
2021-02-02 23:00:00,146546722.5685773
2021-02-03 23:00:00,147729743.53784937
2021-02-04 23:00:00,149947907.85523447
2021-02-05 23:00:00,152461827.41493765
2021-02-06 23:00:00,156496366.00919214
2021-02-07 23:00:00,158947631.1342316
2021-02-08 23:00:00,165861253.1121618
2021-02-09 23:00:00,165150693.7202678
2021-02-10 23:00:00,164735889.57069185
2021-02-11 23:00:00,160711290.004352
2021-02-12 23:00:00,157334595.39524245
2021-02-13 23:00:00,157086558.5528119
2021-02-14 23:00:00,156021048.95022497
2021-02-15 23:00:00,154346676.71758842
2021-02-16 23:00:00,150997932.2523153
2021-02-17 23:00:00,150236853.96475324
2021-02-18 23:00:00,151454579.22485256
2021-02-19 23:00:00,153151584.74440536
2021-02-20 23:00:00,151777617.95629343
2021-02-21 23:00:00,150850010.2830296
2021-02-22 23:00:00,148383785.46233884
2021-02-23 23:00:00,149558390.992719
2021-02-24 23:00:00,153082073.67499626
2021-02-25 23:00:00,156295152.3276352
2021-02-26 23:00:00,154427502.27930492
2021-02-27 23:00:00,156124507.79885772
2021-02-28 23:00:00,154581775.50835517
2021-03-01 23:00:00,154118955.82120442
2021-03-02 23:00:00,156587327.4860085
2021-03-03 23:00:00,155507414.88265672
2021-03-04 23:00:00,151187764.46924955
2021-03-05 23:00:00,152730496.7597521
2021-03-06 23:00:00,151688789.94012287
2021-03-07 23:00:00,153716875.7783464
2021-03-08 23:00:00,157270062.99352607
2021-03-09 23:00:00,156532984.65120926
2021-03-10 23:00:00,155778275.39534608
2021-03-11 23:00:00,156136781.5795334
2021-03-12 23:00:00,155997206.24947718
2021-03-13 23:00:00,154598952.23605466
2021-03-15 00:00:00,156274408.861273
2021-03-16 00:00:00,155208209.1906795
2021-03-17 00:00:00,156579037.33858538
2021-03-18 00:00:00,154598952.23605463
2021-03-19 00:00:00,157645237.00917888
2021-03-20 00:00:00,157420617.69129133
2021-03-21 00:00:00,159552422.85545152
2021-03-22 00:00:00,159862383.76013902
2021-03-23 00:00:00,160766785.10844678
2021-03-24 00:00:00,163071647.62666962
2021-03-25 00:00:00,165959097.379709
2021-03-26 00:00:00,166720074.39596328
2021-03-27 00:00:00,165215303.47198915
2021-03-28 00:00:00,165991691.1762748
2021-03-29 00:00:00,166457523.79884622
2021-03-30 00:00:00,166457523.79884622
2021-03-31 00:00:00,164128360.6859892
2021-04-01 00:00:00,164904748.39027485
2021-04-02 00:00:00,163507250.52256066
2021-04-03 00:00:00,165320614.44934317
2021-04-04 00:00:00,162156064.84321746
2021-04-05 00:00:00,161456161.7321481
2021-04-06 00:00:00,163641576.61130667
2021-04-07 00:00:00,164631661.99870583
2021-04-08 00:00:00,166049721.39905867
2021-04-09 00:00:00,165551986.6639441
2021-04-10 00:00:00,167595961.6638288
2021-04-11 00:00:00,171868015.58859304
2021-04-12 00:00:00,171703705.82225594
2021-04-13 00:00:00,169731988.6262109
2021-04-14 00:00:00,169403369.0935367
2021-04-15 00:00:00,165788554.2341208
2021-04-16 00:00:00,172130189.217756
2021-04-17 00:00:00,164404171.2437248
2021-04-18 00:00:00,153847004.45635304
2021-04-19 00:00:00,150787954.81457785
2021-04-20 00:00:00,143371614.98041576
2021-04-21 00:00:00,141475361.2982035
2021-04-22 00:00:00,136207676.02162692
2021-04-23 00:00:00,131796265.46354498
2021-04-24 00:00:00,137155198.7479585
2021-04-25 00:00:00,146198398.66540632
2021-04-26 00:00:00,149045331.97275102
2021-04-27 00:00:00,151892265.28009573
2021-04-28 00:00:00,154236798.59202665
2021-04-29 00:00:00,161102931.86268145
2021-04-30 00:00:00,157586131.89478508
2021-05-01 00:00:00,159260798.5461643
2021-05-02 00:00:00,157685930.67036387
2021-05-03 00:00:00,161148443.24309954
2021-05-04 00:00:00,167961731.4564107
2021-05-05 00:00:00,170671365.20493427
2021-05-06 00:00:00,169868525.99901247
2021-05-07 00:00:00,174317609.61284038
2021-05-08 00:00:00,175207666.0080332
2021-05-09 00:00:00,177526237.23925784
2021-05-10 00:00:00,177672590.27902642
2021-05-11 00:00:00,178111649.39833206
2021-05-12 00:00:00,176794472.04041505
2021-05-13 00:00:00,178989767.63694337
2021-05-14 00:00:00,180666398.19828913
2021-05-15 00:00:00,179327827.54162303
2021-05-16 00:00:00,176179075.0439883
2021-05-17 00:00:00,172435828.21588296
2021-05-18 00:00:00,167614164.74565175
2021-05-19 00:00:00,160228122.6394344
2021-05-20 00:00:00,157288750.71671063
2021-05-21 00:00:00,150653185.81676158
2021-05-22 00:00:00,146384382.44060776
2021-05-23 00:00:00,145139314.78922957
2021-05-24 00:00:00,142827046.29381293
2021-05-25 00:00:00,143716380.33051163
2021-05-26 00:00:00,147807316.89932573
2021-05-27 00:00:00,147273716.47730651
2021-05-28 00:00:00,148163050.5140052
2021-05-29 00:00:00,149763851.7800629
2021-05-30 00:00:00,149763851.7800629
2021-05-31 00:00:00,150291730.25568306
2021-06-01 00:00:00,148955749.53382158
2021-06-02 00:00:00,148302838.99995765
2021-06-03 00:00:00,151415069.6569137
2021-06-04 00:00:00,152576708.79697996
2021-06-05 00:00:00,150991098.06671327
2021-06-06 00:00:00,149939087.75846583
2021-06-07 00:00:00,150665524.10616747
2021-06-08 00:00:00,149469765.97834072
2021-06-09 00:00:00,150516054.34018913
2021-06-10 00:00:00,144537263.70105547
2021-06-11 00:00:00,140202640.48768356
2021-06-12 00:00:00,136316426.5722467
2021-06-13 00:00:00,136465896.33822504
2021-06-14 00:00:00,133577497.88842888
2021-06-15 00:00:00,132807547.04458113
2021-06-16 00:00:00,129079871.70711632
2021-06-17 00:00:00,127657584.51122615
2021-06-18 00:00:00,128421919.85959901
2021-06-19 00:00:00,130280049.8087449
2021-06-20 00:00:00,125129902.82716668
2021-06-21 00:00:00,120460802.62675624
2021-06-22 00:00:00,116214240.84202921
2021-06-23 00:00:00,110552158.46239316
2021-06-24 00:00:00,107438013.15359335
2021-06-25 00:00:00,103899211.66632082
2021-06-26 00:00:00,101917482.8334482
2021-06-27 00:00:00,99935754.00057557
2021-06-28 00:00:00,93424359.26399414
2021-06-29 00:00:00,90876422.19315794
2021-06-30 00:00:00,90734870.13366707
2021-07-01 00:00:00,89036245.41977625
2021-07-02 00:00:00,87620724.82486725
2021-07-03 00:00:00,84789683.63504924
2021-07-04 00:00:00,86292418.37068424
2021-07-05 00:00:00,89670680.58608067
2021-07-06 00:00:00,90819460.55600242
2021-07-07 00:00:00,92563569.88878712
2021-07-08 00:00:00,92511258.75252502
2021-07-09 00:00:00,93241612.12545452
2021-07-10 00:00:00,93863737.36277
2021-07-11 00:00:00,96184636.54794826
2021-07-12 00:00:00,97204622.08928387
2021-07-13 00:00:00,96592630.7644825
2021-07-14 00:00:00,95980639.43968113
2021-07-15 00:00:00,100774571.4839585
2021-07-16 00:00:00,99652587.38848932
2021-07-17 00:00:00,101590559.91702698
2021-07-18 00:00:00,99739876.71500994
2021-07-19 00:00:00,100971806.31812736
2021-07-20 00:00:00,104626219.8019385
2021-07-21 00:00:00,102600064.78780982
2021-07-22 00:00:00,99339154.93317957
2021-07-23 00:00:00,101138948.1782596
2021-07-24 00:00:00,98947054.6236747
2021-07-25 00:00:00,99328674.26262681
2021-07-26 00:00:00,100202533.5669901
2021-07-27 00:00:00,98260624.00173834
2021-07-28 00:00:00,102921206.95834255
2021-07-29 00:00:00,104086352.6974936
2021-07-30 00:00:00,104766021.04533172
2021-07-31 00:00:00,107775980.87147193
2021-08-01 00:00:00,108889828.95130338
2021-08-02 00:00:00,109887906.60443926
2021-08-03 00:00:00,110044864.56184062
2021-08-04 00:00:00,110936509.26249743
2021-08-05 00:00:00,109693176.78900106
2021-08-06 00:00:00,110629262.16549277
2021-08-07 00:00:00,110879828.66054332
2021-08-08 00:00:00,112005260.90983877
2021-08-09 00:00:00,112417044.9573014
2021-08-10 00:00:00,113343559.06409235
2021-08-11 00:00:00,112931775.01662971
2021-08-12 00:00:00,114064181.14715198
2021-08-13 00:00:00,113137667.04036105
2021-08-14 00:00:00,112222868.24342489
2021-08-15 00:00:00,113148142.62570119
2021-08-16 00:00:00,116988410.69128765
2021-08-17 00:00:00,119126461.98879567
2021-08-18 00:00:00,121141397.09547849
2021-08-19 00:00:00,120921930.17512038
2021-08-20 00:00:00,122389629.87140325
2021-08-21 00:00:00,124611386.79520337
2021-08-22 00:00:00,125274213.32070978
2021-08-23 00:00:00,123285733.74419057
2021-08-24 00:00:00,127262692.89722899
2021-08-25 00:00:00,125274213.3207098
2021-08-26 00:00:00,129030251.81892096
2021-08-27 00:00:00,130281220.63377176
2021-08-28 00:00:00,130869362.92311618
2021-08-29 00:00:00,129727331.44953272
2021-08-30 00:00:00,131124515.16270722
2021-08-31 00:00:00,126249208.85984434
2021-09-01 00:00:00,127249992.51986161
2021-09-02 00:00:00,125718040.30385394
2021-09-03 00:00:00,126093318.03610425
2021-09-04 00:00:00,126343503.19093779
2021-09-05 00:00:00,128094799.27477257
2021-09-06 00:00:00,129095539.89410673
2021-09-07 00:00:00,133723965.25852723
2021-09-08 00:00:00,134849798.45527816
2021-09-09 00:00:00,136270748.73194417
2021-09-10 00:00:00,135548079.0341769
2021-09-11 00:00:00,134819727.28362688
2021-09-12 00:00:00,134785023.05355352
2021-09-13 00:00:00,133493710.9965297
2021-09-14 00:00:00,132770953.88256572
2021-09-15 00:00:00,135601927.4113159
2021-09-16 00:00:00,135613291.51688135
2021-09-17 00:00:00,135482516.88668185
2021-09-18 00:00:00,136921037.81887636
2021-09-19 00:00:00,137836460.23027286
2021-09-20 00:00:00,139536530.42286637
2021-09-21 00:00:00,140190403.57386386
2021-09-22 00:00:00,134495823.90656468
2021-09-23 00:00:00,134003916.96681432
2021-09-24 00:00:00,138478902.6366635
2021-09-25 00:00:00,139221878.27487162
2021-09-26 00:00:00,138379012.3774963
2021-09-27 00:00:00,136207717.71163923
2021-09-28 00:00:00,135671902.5009338
2021-09-29 00:00:00,139902835.06623897
2021-09-30 00:00:00,139363190.57225156
2021-10-01 00:00:00,140172657.3132327
2021-10-02 00:00:00,139093368.32525784
2021-10-03 00:00:00,145029457.75911948
2021-10-04 00:00:00,146513480.1175849
2021-10-05 00:00:00,146661108.60355064
2021-10-06 00:00:00,149322865.80796015
2021-10-07 00:00:00,150290764.1731679
2021-10-08 00:00:00,147140004.5223175
2021-10-09 00:00:00,145204823.80051252
2021-10-10 00:00:00,141032003.29279718
2021-10-11 00:00:00,143257233.72054398
2021-10-12 00:00:00,142823772.583334
2021-10-13 00:00:00,138585678.4413953
2021-10-14 00:00:00,143953931.02118433
2021-10-15 00:00:00,143388851.80225918
2021-10-16 00:00:00,146355517.70161626
2021-10-17 00:00:00,143953931.02118433
2021-10-18 00:00:00,144095200.8259156
2021-10-19 00:00:00,144403297.80986482
2021-10-20 00:00:00,147578458.08003393
2021-10-21 00:00:00,144953485.60638222
2021-10-22 00:00:00,146706531.95442754
2021-10-23 00:00:00,149320648.3805904
2021-10-24 00:00:00,151210929.1584481
2021-10-25 00:00:00,150427844.6461951
2021-10-26 00:00:00,155450273.37765482
2021-10-27 00:00:00,154737198.72913346
2021-10-28 00:00:00,155878118.16676763
2021-10-29 00:00:00,156591192.815289
2021-10-30 00:00:00,158445186.9014445
2021-10-31 00:00:00,159871336.19848722
2021-11-01 00:00:00,158076294.689369
2021-11-02 00:00:00,154884719.91263223
2021-11-03 00:00:00,157794954.1316646
2021-11-04 00:00:00,160168323.21633688
2021-11-05 00:00:00,160343515.77840775
2021-11-06 00:00:00,159797397.1000807
2021-11-07 00:00:00,161379304.17249873
2021-11-07 23:00:00,164887669.4889203
2021-11-08 23:00:00,162888098.8701181
2021-11-09 23:00:00,161965220.12297863
2021-11-10 23:00:00,160119462.62869963
2021-11-11 23:00:00,162426659.49654835
2021-11-12 23:00:00,160427088.87774613
2021-11-13 23:00:00,160273275.7532229
2021-11-14 23:00:00,161753319.40522006
2021-11-15 23:00:00,165302524.93292144
2021-11-16 23:00:00,166075887.62625518
2021-11-17 23:00:00,167149669.97568616
2021-11-18 23:00:00,166034035.61704573
2021-11-19 23:00:00,166252273.22847012
2021-11-20 23:00:00,166066724.20991835
2021-11-21 23:00:00,162307875.2122276
2021-11-22 23:00:00,160697678.03750315
2021-11-23 23:00:00,157799323.12299904
2021-11-24 23:00:00,159087480.86277863
2021-11-25 23:00:00,156833204.81816435
2021-11-26 23:00:00,156028106.2308021
2021-11-27 23:00:00,155706066.7958572
2021-11-28 23:00:00,156626480.74936715
2021-11-29 23:00:00,156604781.32573065
2021-11-30 23:00:00,156604715.81627062
2021-12-01 23:00:00,153055005.21769124
2021-12-02 23:00:00,156707914.07701916
2021-12-03 23:00:00,162100790.8414002
2021-12-04 23:00:00,163660443.37358627
2021-12-05 23:00:00,167815674.28599617
2021-12-06 23:00:00,172415536.81368417
2021-12-07 23:00:00,175587855.7982966
2021-12-08 23:00:00,180504950.22444582
2021-12-09 23:00:00,181773877.81829077
2021-12-10 23:00:00,179870486.42752334
2021-12-11 23:00:00,180450982.45005208
2021-12-12 23:00:00,178175819.66922086
2021-12-13 23:00:00,175120783.22723055
2021-12-14 23:00:00,176123588.110964
2021-12-15 23:00:00,173703015.46589616
2021-12-16 23:00:00,167608149.67714038
2021-12-17 23:00:00,168465544.6966372
2021-12-18 23:00:00,165292796.9241182
2021-12-19 23:00:00,166839195.2321401
2021-12-20 23:00:00,167354661.33481407
2021-12-21 23:00:00,169588347.7797346
2021-12-22 23:00:00,170791102.0193072
2021-12-23 23:00:00,177148517.28561947
2021-12-24 23:00:00,177492161.3540688
2021-12-25 23:00:00,180806021.9426723
2021-12-26 23:00:00,178302007.20415694
2021-12-27 23:00:00,179070270.97298437
2021-12-28 23:00:00,174504391.82377312
2021-12-29 23:00:00,174068259.95508343
2021-12-30 23:00:00,168463241.61080176
2021-12-31 23:00:00,168201120.3069294
2022-01-01 23:00:00,172541536.03969553
2022-01-02 23:00:00,176678396.0446433
2022-01-03 23:00:00,175299442.7096607
2022-01-04 23:00:00,177540241.8790074
2022-01-05 23:00:00,178402087.71337152
2022-01-06 23:00:00,183056055.21893772
2022-01-07 23:00:00,181504732.71708232
2022-01-08 23:00:00,176749085.90677047
2022-01-09 23:00:00,173918482.7755318
2022-01-10 23:00:00,174363600.71349806
2022-01-11 23:00:00,176371351.53126004
2022-01-12 23:00:00,174573549.6040158
2022-01-13 23:00:00,180388266.96402663
2022-01-14 23:00:00,183775678.01539248
2022-01-15 23:00:00,187614454.99559852
2022-01-16 23:00:00,193499041.22239774
2022-01-17 23:00:00,196787486.46678552
2022-01-18 23:00:00,192979813.02591544
2022-01-19 23:00:00,198864399.25271466
2022-01-20 23:00:00,197133638.59777373
2022-01-21 23:00:00,194677774.94250134
2022-01-22 23:00:00,191300712.30874825
2022-01-23 23:00:00,187690405.00844282
2022-01-24 23:00:00,188206013.9544905
2022-01-25 23:00:00,193426935.94443193
2022-01-26 23:00:00,188081518.03913757
2022-01-27 23:00:00,183617610.09909025
2022-01-28 23:00:00,187692057.64448112
2022-01-29 23:00:00,190530143.1935408
2022-01-30 23:00:00,191476171.70989403
2022-01-31 23:00:00,190151731.78699952
2022-02-01 23:00:00,190530143.1935408
2022-02-02 23:00:00,194881874.36876568
2022-02-03 23:00:00,197909165.62109604
2022-02-04 23:00:00,193406553.68112502
2022-02-05 23:00:00,187770388.43988648
2022-02-06 23:00:00,189714890.12531066
2022-02-07 23:00:00,188436171.1817085
2022-02-08 23:00:00,188487943.46708372
2022-02-09 23:00:00,186075335.03854275
2022-02-10 23:00:00,186124754.03821903
2022-02-11 23:00:00,188404635.62026232
2022-02-12 23:00:00,201293483.9323125
2022-02-13 23:00:00,201672567.7061963
2022-02-14 23:00:00,204894779.78420883
2022-02-15 23:00:00,208875159.40998906
2022-02-16 23:00:00,211907829.6010597
2022-02-17 23:00:00,214510390.72708112
2022-02-18 23:00:00,214208889.76468307
2022-02-19 23:00:00,208357121.08952805
2022-02-20 23:00:00,207009028.06914547
2022-02-21 23:00:00,202437880.4039917
2022-02-22 23:00:00,199456437.8120655
2022-02-23 23:00:00,199679075.44541842
2022-02-24 23:00:00,195430088.29567218
2022-02-25 23:00:00,195430088.29567218
2022-02-26 23:00:00,190663500.77626553
2022-02-27 23:00:00,189074638.2697966
2022-02-28 23:00:00,195231480.48236352
2022-03-01 23:00:00,197217558.61544964
2022-03-02 23:00:00,194437049.22912908
2022-03-03 23:00:00,197493412.73759118
2022-03-04 23:00:00,198075006.70359483
2022-03-05 23:00:00,197313706.56355065
2022-03-06 23:00:00,195932902.6900244
2022-03-07 23:00:00,194303170.37938258
2022-03-08 23:00:00,191084575.56227186
2022-03-09 23:00:00,191073306.1250442
2022-03-10 23:00:00,190169638.86888745
2022-03-11 23:00:00,189973991.09227338
2022-03-12 23:00:00,196430367.7205381
2022-03-14 00:00:00,200343323.25281975
2022-03-15 00:00:00,201321562.13589016
2022-03-16 00:00:00,199560732.1463634
2022-03-17 00:00:00,202886744.3488028
2022-03-18 00:00:00,205592535.95527077
2022-03-19 00:00:00,206471636.31633124
2022-03-20 00:00:00,206168530.7011749
2022-03-21 00:00:00,206648709.46885258
2022-03-22 00:00:00,206542638.18306574
2022-03-23 00:00:00,208395817.7689305
2022-03-24 00:00:00,206338814.92802435
2022-03-25 00:00:00,203142589.2463183
2022-03-26 00:00:00,205676997.74939138
2022-03-27 00:00:00,206846724.75080973
2022-03-28 00:00:00,202362771.24537277
2022-03-29 00:00:00,203532498.2467911
2022-03-30 00:00:00,203922407.24726388
2022-03-31 00:00:00,201972862.24489996
2022-04-01 00:00:00,201843995.54705408
2022-04-02 00:00:00,200055608.6937024
2022-04-03 00:00:00,196074384.86327407
2022-04-04 00:00:00,198753839.02386722
2022-04-05 00:00:00,199831771.351508
2022-04-06 00:00:00,199830199.98326805
2022-04-07 00:00:00,203962954.34872264
2022-04-08 00:00:00,204228810.45834255
2022-04-09 00:00:00,202807735.23646542
2022-04-10 00:00:00,206461928.6641495
2022-04-11 00:00:00,206664939.41013193
2022-04-12 00:00:00,202401713.74450055
2022-04-13 00:00:00,204025799.7123601
2022-04-14 00:00:00,201995692.2525356
2022-04-15 00:00:00,201764820.10052848
2022-04-16 00:00:00,206231769.11502808
2022-04-17 00:00:00,202030821.9594843
2022-04-18 00:00:00,206682824.99703246
2022-04-19 00:00:00,205730049.77720785