Timestamp,mempool-growth
2022-03-21 15:45:00,1363.0333333333333
2022-03-21 16:15:00,1220.9166666666667
2022-03-21 16:45:00,1277.8166666666666
2022-03-21 17:15:00,1231.3666666666666
2022-03-21 17:45:00,1043.2333333333333
2022-03-21 18:15:00,1316.2
2022-03-21 18:45:00,1240.9833333333333
2022-03-21 19:15:00,1273.7666666666667
2022-03-21 19:45:00,1077.9
2022-03-21 20:15:00,1765.3
2022-03-21 20:45:00,1150.9833333333333
2022-03-21 21:15:00,1242.65
2022-03-21 21:45:00,1269.5166666666667
2022-03-21 22:15:00,1220.2666666666667
2022-03-21 22:45:00,777.25
2022-03-21 23:15:00,812.7833333333333
2022-03-21 23:45:00,913.95
2022-03-22 00:15:00,742.1333333333333
2022-03-22 00:45:00,751.55
2022-03-22 01:15:00,676.9333333333333
2022-03-22 01:45:00,755.2833333333333
2022-03-22 02:15:00,716.7166666666667
2022-03-22 02:45:00,655.5666666666667
2022-03-22 03:15:00,702.8666666666667
2022-03-22 03:45:00,617.2166666666667
2022-03-22 04:15:00,558.4833333333333
2022-03-22 04:45:00,2137.3333333333335
2022-03-22 05:15:00,869.2666666666667
2022-03-22 05:45:00,806.6
2022-03-22 06:15:00,1086.7
2022-03-22 06:45:00,1124
2022-03-22 07:15:00,922.65
2022-03-22 07:45:00,880.8
2022-03-22 08:15:00,956.7166666666667
2022-03-22 08:45:00,898.9833333333333
2022-03-22 09:15:00,1089.7333333333333
2022-03-22 09:45:00,883.55
2022-03-22 10:15:00,1229.2333333333333
2022-03-22 10:45:00,938.1666666666666
2022-03-22 11:15:00,1132.0166666666667
2022-03-22 11:45:00,1180.05
2022-03-22 12:15:00,1142
2022-03-22 12:45:00,1102.1666666666667
2022-03-22 13:15:00,1910.95
2022-03-22 13:45:00,2964.8166666666666
2022-03-22 14:15:00,1719.0666666666666
2022-03-22 14:45:00,1359.05
2022-03-22 15:15:00,1341.55
2022-03-22 15:45:00,1028.4833333333333
2022-03-22 16:15:00,1549.6166666666666
2022-03-22 16:45:00,1202.2333333333333
2022-03-22 17:15:00,1111.5833333333333
2022-03-22 17:45:00,1154.8166666666666
2022-03-22 18:15:00,1158.7833333333333
2022-03-22 18:45:00,1053.0166666666667
2022-03-22 19:15:00,1158.2
2022-03-22 19:45:00,1045.9333333333334
2022-03-22 20:15:00,1098.85
2022-03-22 20:45:00,1145.1166666666666
2022-03-22 21:15:00,797.6166666666667
2022-03-22 21:45:00,905.15
2022-03-22 22:15:00,880.4666666666667
2022-03-22 22:45:00,806.9833333333333
2022-03-22 23:15:00,880.7
2022-03-22 23:45:00,829.2
2022-03-23 00:15:00,806.4166666666666
2022-03-23 00:45:00,899.75
2022-03-23 01:15:00,1042.2333333333333
2022-03-23 01:45:00,716.4333333333333
2022-03-23 02:15:00,672.7666666666667
2022-03-23 02:45:00,655.7
2022-03-23 03:15:00,446.6666666666667
2022-03-23 03:45:00,654.3333333333334
2022-03-23 04:15:00,1732.5166666666667
2022-03-23 04:45:00,627.0166666666667
2022-03-23 05:15:00,710.3666666666667
2022-03-23 05:45:00,544.3833333333333
2022-03-23 06:15:00,704.8166666666667
2022-03-23 06:45:00,760.5166666666667
2022-03-23 07:15:00,875.4833333333333
2022-03-23 07:45:00,726.3
2022-03-23 08:15:00,765.9
2022-03-23 08:45:00,876.4833333333333
2022-03-23 09:15:00,896.95
2022-03-23 09:45:00,749.9333333333333
2022-03-23 10:15:00,1012.3833333333333
2022-03-23 10:45:00,943.1833333333333
2022-03-23 11:15:00,1191.5
2022-03-23 11:45:00,1289.0666666666666
2022-03-23 12:15:00,1049.5166666666667
2022-03-23 12:45:00,1110.2666666666667
2022-03-23 13:15:00,1504.5333333333333
2022-03-23 13:45:00,1045.2333333333333
2022-03-23 14:15:00,1238.7333333333333
2022-03-23 14:45:00,1804.6166666666666
2022-03-23 15:15:00,1453.3666666666666
2022-03-23 15:45:00,1533.05
2022-03-23 16:15:00,1302.0166666666667
2022-03-23 16:45:00,1338.3333333333333
2022-03-23 17:15:00,1259.7166666666667
2022-03-23 17:45:00,1231.9333333333334
2022-03-23 18:15:00,1139.8833333333334
2022-03-23 18:45:00,1234.75
2022-03-23 19:15:00,1241.6333333333334
2022-03-23 19:45:00,985.8666666666667
2022-03-23 20:15:00,984.25
2022-03-23 20:45:00,1225.8333333333333
2022-03-23 21:15:00,1044.4166666666667
2022-03-23 21:45:00,1060.25
2022-03-23 22:15:00,929.6333333333333
2022-03-23 22:45:00,1266.3166666666666
2022-03-23 23:15:00,799.55
2022-03-23 23:45:00,917.25
2022-03-24 00:15:00,937.6166666666667
2022-03-24 00:45:00,926.3333333333334
2022-03-24 01:15:00,834.2666666666667
2022-03-24 01:45:00,795.65
2022-03-24 02:15:00,656.8666666666667
2022-03-24 02:45:00,763.1833333333333
2022-03-24 03:15:00,637.4333333333333
2022-03-24 03:45:00,724.4333333333333
2022-03-24 04:15:00,678.4666666666667
2022-03-24 04:45:00,900.7
2022-03-24 05:15:00,645
2022-03-24 05:45:00,609.6666666666666
2022-03-24 06:15:00,779.1166666666667
2022-03-24 06:45:00,855.4666666666667
2022-03-24 07:15:00,999.1
2022-03-24 07:45:00,1098.7166666666667
2022-03-24 08:15:00,1203.55
2022-03-24 08:45:00,1103.85
2022-03-24 09:15:00,956.3666666666667
2022-03-24 09:45:00,961.1
2022-03-24 10:15:00,1065.6333333333334
2022-03-24 10:45:00,916.45
2022-03-24 11:15:00,820.6333333333333
2022-03-24 11:45:00,993.9833333333333
2022-03-24 12:15:00,1107.0666666666666
2022-03-24 12:45:00,983.8833333333333
2022-03-24 13:15:00,1251.7666666666667
2022-03-24 13:45:00,1173.8666666666666
2022-03-24 14:15:00,2263.75
2022-03-24 14:45:00,1173.7
2022-03-24 15:15:00,1416.3833333333334
2022-03-24 15:45:00,1327.55
2022-03-24 16:15:00,1564.1666666666667
2022-03-24 16:45:00,1553.9833333333333
2022-03-24 17:15:00,1175.0333333333333
2022-03-24 17:45:00,1656.35
2022-03-24 18:15:00,1340.85
2022-03-24 18:45:00,1658.8666666666666
2022-03-24 19:15:00,1152.2
2022-03-24 19:45:00,1133.5833333333333
2022-03-24 20:15:00,1315.3
2022-03-24 20:45:00,1129.2166666666667
2022-03-24 21:15:00,1111.8333333333333
2022-03-24 21:45:00,1132.35
2022-03-24 22:15:00,1124.0666666666666
2022-03-24 22:45:00,966.85
2022-03-24 23:15:00,922.2833333333333
2022-03-24 23:45:00,700.3
2022-03-25 00:15:00,724.7
2022-03-25 00:45:00,832.7666666666667
2022-03-25 01:15:00,797.3833333333333
2022-03-25 01:45:00,685.6333333333333
2022-03-25 02:15:00,695.2333333333333
2022-03-25 02:45:00,883.75
2022-03-25 03:15:00,840.05
2022-03-25 03:45:00,694.0166666666667
2022-03-25 04:15:00,803.9
2022-03-25 04:45:00,866.0833333333334
2022-03-25 05:15:00,680.9666666666667
2022-03-25 05:45:00,802.1333333333333
2022-03-25 06:15:00,895.45
2022-03-25 06:45:00,824.45
2022-03-25 07:15:00,849.5333333333333
2022-03-25 07:45:00,997.95
2022-03-25 08:15:00,1209.9166666666667
2022-03-25 08:45:00,1284.0166666666667
2022-03-25 09:15:00,880.4833333333333
2022-03-25 09:45:00,989.5666666666667
2022-03-25 10:15:00,934.6833333333333
2022-03-25 10:45:00,1106.4666666666667
2022-03-25 11:15:00,1332.4666666666667
2022-03-25 11:45:00,1335.2666666666667
2022-03-25 12:15:00,1270.75
2022-03-25 12:45:00,1211.75
2022-03-25 13:15:00,1331.0833333333333
2022-03-25 13:45:00,1490.3166666666666
2022-03-25 14:15:00,1797.2833333333333
2022-03-25 14:45:00,1290.15
2022-03-25 15:15:00,1284.65
2022-03-25 15:45:00,1394.0333333333333
2022-03-25 16:15:00,1603.1166666666666
2022-03-25 16:45:00,1484.65
2022-03-25 17:15:00,1263
2022-03-25 17:45:00,1297.5333333333333
2022-03-25 18:15:00,1218.1833333333334
2022-03-25 18:45:00,1024.7833333333333
2022-03-25 19:15:00,1750.7833333333333
2022-03-25 19:45:00,1324.65
2022-03-25 20:15:00,1280.2833333333333
2022-03-25 20:45:00,965.7833333333333
2022-03-25 21:15:00,1111.0833333333333
2022-03-25 21:45:00,1630.7333333333333
2022-03-25 22:15:00,981.6
2022-03-25 22:45:00,789.7
2022-03-25 23:15:00,959.1666666666666
2022-03-25 23:45:00,854.2666666666667
2022-03-26 00:15:00,635.55
2022-03-26 00:45:00,767.05
2022-03-26 01:15:00,834.3833333333333
2022-03-26 01:45:00,945.2666666666667
2022-03-26 02:15:00,651.3833333333333
2022-03-26 02:45:00,492.53333333333336
2022-03-26 03:15:00,749.8833333333333
2022-03-26 03:45:00,571.3666666666667
2022-03-26 04:15:00,748.9166666666666
2022-03-26 04:45:00,1103.9333333333334
2022-03-26 05:15:00,879.5666666666667
2022-03-26 05:45:00,690.9833333333333
2022-03-26 06:15:00,564.2833333333333
2022-03-26 06:45:00,887.9666666666667
2022-03-26 07:15:00,716.1833333333333
2022-03-26 07:45:00,699.8
2022-03-26 08:15:00,777.5666666666667
2022-03-26 08:45:00,754.3333333333334
2022-03-26 09:15:00,755.8666666666667
2022-03-26 09:45:00,856.85
2022-03-26 10:15:00,738.3333333333334
2022-03-26 10:45:00,811.0666666666667
2022-03-26 11:15:00,808.9333333333333
2022-03-26 11:45:00,946.9833333333333
2022-03-26 12:15:00,838.95
2022-03-26 12:45:00,1230
2022-03-26 13:15:00,988.3333333333334
2022-03-26 13:45:00,1070.55
2022-03-26 14:15:00,994.9333333333333
2022-03-26 14:45:00,908.4166666666666
2022-03-26 15:15:00,999.0333333333333
2022-03-26 15:45:00,1200.4
2022-03-26 16:15:00,1029.3333333333333
2022-03-26 16:45:00,1192.1666666666667
2022-03-26 17:15:00,1091.7666666666667
2022-03-26 17:45:00,1061.75
2022-03-26 18:15:00,1035.9
2022-03-26 18:45:00,1046.0666666666666
2022-03-26 19:15:00,930.8666666666667
2022-03-26 19:45:00,1018.3666666666667
2022-03-26 20:15:00,2108.4333333333334
2022-03-26 20:45:00,830.7333333333333
2022-03-26 21:15:00,934.6833333333333
2022-03-26 21:45:00,898.1166666666667
2022-03-26 22:15:00,884.5833333333334
2022-03-26 22:45:00,944.6833333333333
2022-03-26 23:15:00,835.3
2022-03-26 23:45:00,740.9
2022-03-27 00:15:00,908.4166666666666
2022-03-27 00:45:00,700.1833333333333
2022-03-27 01:15:00,578.9166666666666
2022-03-27 01:45:00,595.5166666666667
2022-03-27 02:15:00,576.1166666666667
2022-03-27 02:45:00,694.6166666666667
2022-03-27 03:15:00,580.9166666666666
2022-03-27 03:45:00,597.1166666666667
2022-03-27 04:15:00,751.8
2022-03-27 04:45:00,667.5333333333333
2022-03-27 05:15:00,576.4333333333333
2022-03-27 05:45:00,717.7
2022-03-27 06:15:00,698.4666666666667
2022-03-27 06:45:00,680.85
2022-03-27 07:15:00,761
2022-03-27 07:45:00,852.8833333333333
2022-03-27 08:15:00,645.1666666666666
2022-03-27 08:45:00,860.15
2022-03-27 09:15:00,752.95
2022-03-27 09:45:00,864.8333333333334
2022-03-27 10:15:00,1006.75
2022-03-27 10:45:00,790.6
2022-03-27 11:15:00,750.9833333333333
2022-03-27 11:45:00,754.5666666666667
2022-03-27 12:15:00,775.8833333333333
2022-03-27 12:45:00,869.1
2022-03-27 13:15:00,957.1833333333333
2022-03-27 13:45:00,1342.9333333333334
2022-03-27 14:15:00,904.65
2022-03-27 14:45:00,794.3666666666667
2022-03-27 15:15:00,1069.8666666666666
2022-03-27 15:45:00,932.2
2022-03-27 16:15:00,973.75
2022-03-27 16:45:00,911.2333333333333
2022-03-27 17:15:00,849.6666666666666
2022-03-27 17:45:00,1061.5
2022-03-27 18:15:00,945.0833333333334
2022-03-27 18:45:00,1146.9833333333333
2022-03-27 19:15:00,977.9
2022-03-27 19:45:00,931.7333333333333
2022-03-27 20:15:00,1720.95
2022-03-27 20:45:00,991.1
2022-03-27 21:15:00,1002.3166666666667
2022-03-27 21:45:00,846.7333333333333
2022-03-27 22:15:00,1127.95
2022-03-27 22:45:00,1105.9333333333334
2022-03-27 23:15:00,1066.5833333333333
2022-03-27 23:45:00,1214.4333333333334
2022-03-28 00:15:00,795.3666666666667
2022-03-28 00:45:00,895.2666666666667
2022-03-28 01:15:00,728.3333333333334
2022-03-28 01:45:00,863.5833333333334
2022-03-28 02:15:00,893.8166666666667
2022-03-28 02:45:00,551.3166666666667
2022-03-28 03:15:00,644.1
2022-03-28 03:45:00,719.9166666666666
2022-03-28 04:15:00,1391.9166666666667
2022-03-28 04:45:00,1125.4333333333334
2022-03-28 05:15:00,920.05
2022-03-28 05:45:00,910.9833333333333
2022-03-28 06:15:00,804.5333333333333
2022-03-28 06:45:00,1258.1
2022-03-28 07:15:00,1004.8833333333333
2022-03-28 07:45:00,959.3166666666667
2022-03-28 08:15:00,1171.5666666666666
2022-03-28 08:45:00,1088.55
2022-03-28 09:15:00,1174.1333333333334
2022-03-28 09:45:00,1196.7666666666667
2022-03-28 10:15:00,1188.85
2022-03-28 10:45:00,1015.1333333333333
2022-03-28 11:15:00,1495.0166666666667
2022-03-28 11:45:00,1225.55
2022-03-28 12:15:00,1665.6166666666666
2022-03-28 12:45:00,1454.7166666666667
2022-03-28 13:15:00,1615.4833333333333
2022-03-28 13:45:00,1451.7166666666667
2022-03-28 14:15:00,1749.25
2022-03-28 14:45:00,1363.0666666666666
2022-03-28 15:15:00,1773.6333333333334
2022-03-28 15:45:00,1530.25
2022-03-28 16:15:00,1340.7166666666667
2022-03-28 16:45:00,1831.9
2022-03-28 17:15:00,1701.4833333333333
2022-03-28 17:45:00,1313.3333333333333
2022-03-28 18:15:00,1570.65
2022-03-28 18:45:00,1219.0666666666666
2022-03-28 19:15:00,1320.95
2022-03-28 19:45:00,1340.7333333333333
2022-03-28 20:15:00,1378.2
2022-03-28 20:45:00,1544.5166666666667
2022-03-28 21:15:00,1204.3
2022-03-28 21:45:00,1215.95
2022-03-28 22:15:00,1108.5666666666666
2022-03-28 22:45:00,1013.7833333333333
2022-03-28 23:15:00,967.3833333333333
2022-03-28 23:45:00,858.6833333333333
2022-03-29 00:15:00,1531.9
2022-03-29 00:45:00,807.4833333333333
2022-03-29 01:15:00,760
2022-03-29 01:45:00,672.5833333333334
2022-03-29 02:15:00,846.9666666666667
2022-03-29 02:45:00,922.0833333333334
2022-03-29 03:15:00,742.5166666666667
2022-03-29 03:45:00,1495.9166666666667
2022-03-29 04:15:00,821.9833333333333
2022-03-29 04:45:00,920.3333333333334
2022-03-29 05:15:00,793.8
2022-03-29 05:45:00,687.5
2022-03-29 06:15:00,1011.15
2022-03-29 06:45:00,874.9833333333333
2022-03-29 07:15:00,907.6833333333333
2022-03-29 07:45:00,964.85
2022-03-29 08:15:00,1030.1333333333334
2022-03-29 08:45:00,875.8666666666667
2022-03-29 09:15:00,1147.05
2022-03-29 09:45:00,1116.35
2022-03-29 10:15:00,863.5333333333333
2022-03-29 10:45:00,902.9833333333333
2022-03-29 11:15:00,1033.6166666666666
2022-03-29 11:45:00,1032.85
2022-03-29 12:15:00,1191.75
2022-03-29 12:45:00,1401.15
2022-03-29 13:15:00,1387.7
2022-03-29 13:45:00,1360.35
2022-03-29 14:15:00,1431.7833333333333
2022-03-29 14:45:00,1513
2022-03-29 15:15:00,1306.7666666666667
2022-03-29 15:45:00,1316.3166666666666
2022-03-29 16:15:00,1429.65
2022-03-29 16:45:00,1126.8666666666666
2022-03-29 17:15:00,1240.7833333333333
2022-03-29 17:45:00,1309.7
2022-03-29 18:15:00,1343.3666666666666
2022-03-29 18:45:00,1176.7666666666667
2022-03-29 19:15:00,1479.2833333333333
2022-03-29 19:45:00,1160.6166666666666
2022-03-29 20:15:00,1236.8166666666666
2022-03-29 20:45:00,1228.25
2022-03-29 21:15:00,1048.4333333333334
2022-03-29 21:45:00,1259.5666666666666
2022-03-29 22:15:00,1154.4166666666667
2022-03-29 22:45:00,1269.0833333333333
2022-03-29 23:15:00,1007.4333333333333
2022-03-29 23:45:00,849.0666666666667
2022-03-30 00:15:00,937.1333333333333
2022-03-30 00:45:00,812.3
2022-03-30 01:15:00,752.5
2022-03-30 01:45:00,833.4
2022-03-30 02:15:00,735.2
2022-03-30 02:45:00,759.5166666666667
2022-03-30 03:15:00,837.0333333333333
2022-03-30 03:45:00,832.65
2022-03-30 04:15:00,2028.65
2022-03-30 04:45:00,859.75
2022-03-30 05:15:00,709.7666666666667
2022-03-30 05:45:00,803.3666666666667
2022-03-30 06:15:00,844.95
2022-03-30 06:45:00,844.2166666666667
2022-03-30 07:15:00,947.8333333333334
2022-03-30 07:45:00,1181.0666666666666
2022-03-30 08:15:00,919.55
2022-03-30 08:45:00,1048.65
2022-03-30 09:15:00,960.5666666666667
2022-03-30 09:45:00,1135.0166666666667
2022-03-30 10:15:00,997.75
2022-03-30 10:45:00,1147.9833333333333
2022-03-30 11:15:00,1164.2333333333333
2022-03-30 11:45:00,955.3166666666667
2022-03-30 12:15:00,1146.6333333333334
2022-03-30 12:45:00,1285.5
2022-03-30 13:15:00,1345.6666666666667
2022-03-30 13:45:00,1226.3
2022-03-30 14:15:00,1252.1333333333334
2022-03-30 14:45:00,1148.8833333333334
2022-03-30 15:15:00,1717.5666666666666
2022-03-30 15:45:00,1231.3333333333333
2022-03-30 16:15:00,1598.9
2022-03-30 16:45:00,993.55
2022-03-30 17:15:00,1111.7833333333333
2022-03-30 17:45:00,1086.05
2022-03-30 18:15:00,1150.6
2022-03-30 18:45:00,1062.8
2022-03-30 19:15:00,1145.0666666666666
2022-03-30 19:45:00,1016.3666666666667
2022-03-30 20:15:00,1235.4833333333333
2022-03-30 20:45:00,1034.3833333333334
2022-03-30 21:15:00,1168.5666666666666
2022-03-30 21:45:00,1123.8
2022-03-30 22:15:00,1068.6166666666666
2022-03-30 22:45:00,1064.9166666666667
2022-03-30 23:15:00,892.1666666666666
2022-03-30 23:45:00,805.9833333333333
2022-03-31 00:15:00,885.0333333333333
2022-03-31 00:45:00,897.5
2022-03-31 01:15:00,622.65
2022-03-31 01:45:00,796.9
2022-03-31 02:15:00,682.3833333333333
2022-03-31 02:45:00,734.3833333333333
2022-03-31 03:15:00,883.8666666666667
2022-03-31 03:45:00,732.8333333333334
2022-03-31 04:15:00,1995.0833333333333
2022-03-31 04:45:00,837.9166666666666
2022-03-31 05:15:00,785.85
2022-03-31 05:45:00,725.55
2022-03-31 06:15:00,790.5666666666667
2022-03-31 06:45:00,874.9
2022-03-31 07:15:00,709.4333333333333
2022-03-31 07:45:00,1069.5
2022-03-31 08:15:00,951.7666666666667
2022-03-31 08:45:00,1134.1
2022-03-31 09:15:00,1183.0666666666666
2022-03-31 09:45:00,1157.45
2022-03-31 10:15:00,997.5833333333334
2022-03-31 10:45:00,1421.5833333333333
2022-03-31 11:15:00,1175.55
2022-03-31 11:45:00,1449.2
2022-03-31 12:15:00,1301.4
2022-03-31 12:45:00,1202.55
2022-03-31 13:15:00,1144.1166666666666
2022-03-31 13:45:00,1045.9666666666667
2022-03-31 14:15:00,1192.7333333333333
2022-03-31 14:45:00,1461.3333333333333
